name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,notplayingreason,notplayingdescription,player_id,jersey_num,position,starter,on_court,played,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,ast_proj
Dwight Howard,LAL,0022100786,2730,40,17,23,0.425,14.594666666666665,1.875,3.05,0.615,0.15,0.225,0.667,1.225,2.0,0.613,1.95,3.525,5.475,0.525,0.825,0.675,0.625,0.375,1.975,1,5.125,-25,2,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:09,Base Set,Common,2,Dunk,2021-03-14 22:30:00+00:00,Philadelphia 76ers,40000,36199.0,0.0,2842.0,1170.0,0.0,12.0,5,0.00%,0.0,25.0,2230.0,False,False,False,False,VISIBLE,f49dab69-5b84-42c3-9cd3-00735eaa7b67,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f49dab69-5b84-42c3-9cd3-00735eaa7b67,0.00%,2438,138,Block,1,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Block,0-0,0,0.525
Isaiah Thomas,LAL,0022100786,202738,4,0,4,0.0,25.2425,3.0,9.75,0.308,1.25,5.5,0.227,2.0,2.75,0.727,0.25,1.75,2.0,1.5,1.25,0.0,0.5,0.25,3.0,2,9.25,-23,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,1.5
Jay Huff,LAL,0022100786,1630643,4,0,4,0.0,5.0625,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0.25,0.25,0.25,0.25,0.0,0.25,0,0.0,15,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,0.25
Jemerrio Jones,LAL,0022100786,1629203,2,0,2,0.0,7.358333333333333,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0,2.0,-13,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,0.0
Kent Bazemore,LAL,0022100786,203145,30,15,15,0.5,14.929333333333334,1.3,3.8666666666666667,0.336,0.7666666666666667,2.1,0.365,0.4,0.5,0.8,0.3,1.5,1.8,0.9333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.0,1.8666666666666667,0,3.7666666666666666,-92,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:08,Base Set,Common,2,Layup,2021-02-18 03:00:00+00:00,Golden State Warriors,12000,11241.0,0.0,529.0,233.0,0.0,12.0,12,9.09%,0.0,20.0,263.0,True,False,False,False,VISIBLE,b904318c-d73c-4b13-b0a5-5161449df6fd,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b904318c-d73c-4b13-b0a5-5161449df6fd,9.09%,12000,12,Layup,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,0-0,0,0.9333333333333333
LeBron James,LAL,0022100786,2544,36,19,17,0.528,36.64361111111111,10.916666666666666,20.916666666666668,0.522,2.7777777777777777,7.888888888888889,0.352,4.472222222222222,5.888888888888889,0.759,1.0833333333333333,6.583333333333333,7.666666666666667,6.305555555555555,3.0833333333333335,1.6388888888888888,1.1111111111111112,0.8055555555555556,2.2222222222222223,5,29.083333333333332,-5,13,3,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:11,Base Set,Common,2,Assist,2021-01-11 00:00:00+00:00,Los Angeles Lakers,35000,31955.0,0.0,1869.0,1176.0,0.0,12.0,50,0.00%,-1.96,-10.71,2717.0,False,False,False,False,VISIBLE,23d37299-e149-4ab5-8f3f-c8686c711675,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+23d37299-e149-4ab5-8f3f-c8686c711675,-1.23%,1000,8888,Dunk,1,Base Set,Common,"Thu, Feb 3",Game Time Decision,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Assist,Base Set-Common-1-Dunk,0-0,0,6.305555555555555
Malik Monk,LAL,0022100786,1628370,46,24,22,0.522,26.61663043478261,4.543478260869565,9.630434782608695,0.472,2.239130434782609,5.5,0.407,1.108695652173913,1.3695652173913044,0.81,0.43478260869565216,2.8260869565217392,3.260869565217391,2.369565217391304,1.326086956521739,0.7391304347826086,0.43478260869565216,0.391304347826087,1.5869565217391304,1,12.434782608695652,118,1,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:09,Base Set,Common,2,Layup,2021-03-01 03:00:00+00:00,Charlotte Hornets,12000,11218.0,0.0,531.0,252.0,0.0,12.0,65,0.00%,-1.52,30.0,259.0,True,False,False,False,VISIBLE,20f0130a-67dd-4144-9c40-e58348ec5a5e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+20f0130a-67dd-4144-9c40-e58348ec5a5e,0.00%,12000,65,Layup,2,Base Set,Common,"Thu, Feb 3",Game Time Decision,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,0-0,0,2.369565217391304
Mason Jones,LAL,0022100786,1630222,2,0,2,0.0,4.408333333333333,1.0,4.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0,2.5,-4,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:09,Base Set,Common,2,Layup,2021-01-09 01:00:00+00:00,Houston Rockets,4000,3725.0,0.0,205.0,70.0,0.0,12.0,35,0.00%,-10.26,-7.89,237.0,True,True,True,True,VISIBLE,e5d69ce5-e253-438d-8420-381ef275abc6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e5d69ce5-e253-438d-8420-381ef275abc6,0.00%,4000,35,Layup,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,0-0,0,0.0
Rajon Rondo,LAL,0022100786,200765,18,5,13,0.278,16.08138888888889,1.2777777777777777,3.9444444444444446,0.324,0.4444444444444444,1.6666666666666667,0.267,0.05555555555555555,0.1111111111111111,0.5,0.5555555555555556,2.1666666666666665,2.7222222222222223,3.7222222222222223,1.8888888888888888,0.6666666666666666,0.2777777777777778,0.2222222222222222,1.3888888888888888,0,3.0555555555555554,-67,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:14,Base Set,Common,1,Assist,2020-09-25 01:00:00+00:00,Los Angeles Lakers,2077,1238.0,0.0,152.0,687.0,0.0,25.0,147,-0.68%,1.38,-2.0,93.0,True,False,False,False,VISIBLE,621c2ac0-a968-40a8-8736-89e340f4b58c,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+621c2ac0-a968-40a8-8736-89e340f4b58c,-0.68%,2077,147,Assist,1,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-1-Assist,Base Set-Common-1-Assist,0-0,0,3.7222222222222223
Russell Westbrook,LAL,0022100786,201566,52,25,27,0.481,34.82701923076923,7.115384615384615,16.096153846153847,0.442,1.0769230769230769,3.5,0.308,3.423076923076923,5.076923076923077,0.674,1.3653846153846154,6.519230769230769,7.884615384615385,7.769230769230769,4.115384615384615,1.0769230769230769,0.25,1.0576923076923077,3.0961538461538463,4,18.73076923076923,-97,22,9,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:10,Base Set,Common,2,Layup,2021-02-03 01:00:00+00:00,Washington Wizards,35000,32776.0,0.0,1792.0,475.0,0.0,12.0,6,0.00%,0.0,20.0,1740.0,False,False,False,False,VISIBLE,bc07cf4e-1c65-415f-ba8f-f2bbd7797609,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bc07cf4e-1c65-415f-ba8f-f2bbd7797609,0.00%,1000,534,Layup,1,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Layup,0-0,0,7.769230769230769
Sekou Doumbouya,LAL,0022100786,1629635,2,0,2,0.0,8.191666666666666,2.5,4.0,0.625,0.5,1.0,0.5,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.0,1.5,1.0,0.5,0.5,1,7.0,24,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:08,Base Set,Common,2,Block,2021-04-12 02:00:00+00:00,Detroit Pistons,12000,10883.0,0.0,720.0,403.0,0.0,12.0,9,0.00%,0.0,12.5,399.0,True,False,False,False,VISIBLE,733196bd-0c9b-4d9f-9b9d-547ae7a10b4a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+733196bd-0c9b-4d9f-9b9d-547ae7a10b4a,0.00%,12000,9,Block,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-2-Block,0-0,0,0.0
Stanley Johnson,LAL,0022100786,1626169,18,8,10,0.444,22.022962962962964,2.2222222222222223,4.722222222222222,0.471,0.7222222222222222,2.2777777777777777,0.317,0.8888888888888888,1.2222222222222223,0.727,0.6111111111111112,2.3333333333333335,2.9444444444444446,1.3333333333333333,0.5,0.7222222222222222,0.4444444444444444,0.16666666666666666,2.8333333333333335,1,6.055555555555555,7,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:13,Base Set,Common,2,Dunk,2020-12-30 00:00:00+00:00,Toronto Raptors,12000,11611.0,0.0,389.0,0.0,0.0,12.0,24,0.00%,0.0,0.0,730.0,True,False,False,False,VISIBLE,9b8c111f-11a7-4f4d-a69f-dc1ba5e76621,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9b8c111f-11a7-4f4d-a69f-dc1ba5e76621,0.00%,12000,24,Dunk,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,0-0,0,1.3333333333333333
Talen Horton-Tucker,LAL,0022100786,1629659,36,17,19,0.472,25.838518518518516,3.6944444444444446,9.083333333333334,0.407,0.75,2.9722222222222223,0.252,1.5833333333333333,1.9722222222222223,0.803,0.5833333333333334,2.611111111111111,3.1944444444444446,2.5277777777777777,1.4444444444444444,0.8888888888888888,0.4444444444444444,0.5277777777777778,2.4722222222222223,1,9.722222222222221,-45,1,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:08,Base Set,Common,2,Dunk,2021-02-07 03:00:00+00:00,Los Angeles Lakers,40000,36462.0,0.0,2330.0,1277.0,0.0,12.0,6,0.00%,0.0,20.0,1508.0,False,False,False,False,VISIBLE,b1aa619a-f4c0-4c3f-9c25-db8a150d16b7,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b1aa619a-f4c0-4c3f-9c25-db8a150d16b7,0.00%,12000,19,Steal,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Steal,0-0,0,2.5277777777777777
Trevor Ariza,LAL,0022100786,2772,14,6,8,0.429,18.47,1.1428571428571428,3.5,0.327,0.9285714285714286,2.9285714285714284,0.317,0.14285714285714285,0.2857142857142857,0.5,0.2857142857142857,2.9285714285714284,3.2142857142857144,1.2142857142857142,0.5714285714285714,0.5,0.21428571428571427,0.21428571428571427,0.5714285714285714,0,3.357142857142857,-37,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:15,Base Set,Common,1,Dunk,2020-01-27 02:00:00+00:00,Portland Trail Blazers,3345,2608.0,0.0,362.0,375.0,0.0,25.0,50,6.38%,-5.66,-12.28,123.0,True,False,False,False,VISIBLE,1fc9b2f1-d444-4645-a12a-7d0500214fa2,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1fc9b2f1-d444-4645-a12a-7d0500214fa2,6.38%,3345,50,Dunk,1,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-1-Dunk,Base Set-Common-1-Dunk,0-0,0,1.2142857142857142
Wayne Ellington,LAL,0022100786,201961,33,12,21,0.364,19.441969696969696,2.121212121212121,5.363636363636363,0.395,1.878787878787879,4.848484848484849,0.388,0.12121212121212122,0.15151515151515152,0.8,0.24242424242424243,1.4848484848484849,1.7272727272727273,0.696969696969697,0.45454545454545453,0.5151515151515151,0.06060606060606061,0.09090909090909091,1.0303030303030303,0,6.242424242424242,-67,0,0,LAC,0022100786,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,0.696969696969697
Amir Coffey,LAC,0022100786,1629599,40,17,23,0.425,21.909791666666667,2.775,5.975,0.464,1.4,3.6,0.389,1.575,1.775,0.887,0.5,2.625,3.125,1.7,0.45,0.55,0.25,0.3,1.325,1,8.525,-6,0,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,1.7
Brandon Boston Jr.,LAC,0022100786,1630527,36,18,18,0.5,16.08685185185185,2.4722222222222223,6.777777777777778,0.365,0.7222222222222222,2.361111111111111,0.306,1.3055555555555556,1.5277777777777777,0.855,0.3611111111111111,2.1666666666666665,2.5277777777777777,0.8611111111111112,0.6944444444444444,0.5555555555555556,0.25,0.6388888888888888,0.8611111111111112,1,6.972222222222222,-39,0,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:30,Base Set,Common,3,Jump Shot,2021-10-26 02:30:00+00:00,LA Clippers,4000,1856.0,0.0,381.0,1763.0,0.0,2.0,84,5.00%,0.0,1.2,62.0,True,True,True,True,VISIBLE,dcabb8a0-af34-42e9-955d-10f848249829,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dcabb8a0-af34-42e9-955d-10f848249829,5.00%,4000,84,Jump Shot,3,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-3-Jump Shot,Base Set-Common-3-Jump Shot,0-0,0,0.8611111111111112
Eric Bledsoe,LAC,0022100786,202339,53,26,27,0.491,25.29937106918239,3.660377358490566,8.679245283018869,0.422,0.9622641509433962,3.0377358490566038,0.317,1.6603773584905661,2.188679245283019,0.759,0.5094339622641509,2.8679245283018866,3.3773584905660377,4.113207547169812,2.169811320754717,1.2830188679245282,0.3584905660377358,0.33962264150943394,1.5660377358490567,2,9.943396226415095,-35,2,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:13,Base Set,Common,2,Block,2020-12-28 00:00:00+00:00,New Orleans Pelicans,15000,14399.0,0.0,601.0,11.0,0.0,12.0,10,11.11%,11.11,11.11,1154.0,False,False,False,False,VISIBLE,8a95da78-2737-4805-b27c-45a8c84d730f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8a95da78-2737-4805-b27c-45a8c84d730f,-0.22%,3341,449,Assist,1,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-1-Assist,0-0,0,4.113207547169812
Isaiah Hartenstein,LAC,0022100786,1628392,39,21,18,0.538,16.007521367521367,3.1538461538461537,4.9743589743589745,0.634,0.05128205128205128,0.10256410256410256,0.5,1.1538461538461537,1.7435897435897436,0.662,1.5384615384615385,2.6923076923076925,4.230769230769231,1.794871794871795,1.0769230769230769,0.717948717948718,1.1282051282051282,0.1794871794871795,2.5641025641025643,1,7.512820512820513,142,1,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:07,Base Set,Common,2,Dunk,2021-04-18 00:00:00+00:00,Cleveland Cavaliers,12000,9988.0,0.0,1184.0,838.0,0.0,12.0,10,0.00%,0.0,25.0,323.0,True,False,False,False,VISIBLE,0986b580-3e81-4d5e-b368-b136528f6ed6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0986b580-3e81-4d5e-b368-b136528f6ed6,0.00%,12000,10,Dunk,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,0-0,0,1.794871794871795
Ivica Zubac,LAC,0022100786,1627826,48,25,23,0.521,24.250868055555557,3.6666666666666665,5.625,0.652,0.0,0.0,0.0,2.25,3.0625,0.735,2.6458333333333335,5.395833333333333,8.041666666666666,1.2708333333333333,1.3958333333333333,0.4583333333333333,1.0416666666666667,0.5625,2.4791666666666665,2,9.583333333333334,-133,13,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:09,Base Set,Common,2,Dunk,2021-01-10 21:00:00+00:00,LA Clippers,40000,35011.0,0.0,3562.0,1606.0,0.0,12.0,4,0.00%,0.0,0.0,1261.0,False,False,False,False,VISIBLE,640ee62f-30df-4d60-a5cf-91642cd8331e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+640ee62f-30df-4d60-a5cf-91642cd8331e,0.00%,3287,38,Dunk,1,Base Set,Common,"Thu, Feb 3",Game Time Decision,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,0-0,0,1.2708333333333333
James Ennis III,LAC,0022100786,203516,2,1,1,0.5,14.025,3.5,5.5,0.636,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,0.0,2.0,2,10.0,-1,0,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 21:11,Base Set,Common,2,Layup,2021-02-07 00:00:00+00:00,Orlando Magic,12000,11076.0,0.0,780.0,151.0,0.0,12.0,14,-6.67%,-6.67,7.69,703.0,True,False,False,False,VISIBLE,37fba682-33f9-4a38-8a42-5c99a88a822f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+37fba682-33f9-4a38-8a42-5c99a88a822f,-6.67%,12000,14,Layup,2,Base Set,Common,nan,nan,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,0-0,0,0.0
Jay Scrubb,LAC,0022100786,1630206,18,8,10,0.444,6.7434259259259255,1.0,2.5555555555555554,0.391,0.3333333333333333,1.1666666666666667,0.286,0.3888888888888889,0.5555555555555556,0.7,0.1111111111111111,0.7777777777777778,0.8888888888888888,0.4444444444444444,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.0,0.5,0,2.7222222222222223,16,0,0,LAL,0022100786,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Wed, Feb 2",INJ - exp. back Feb 6,1610612747,0,LAL,,10:00 pm ET,1610612746,0,LAC,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,0.4444444444444444
